,recordid,content,attitude
1526,415474,说实话不管怎样全世界都应相应减少碳排放 气候变化剧烈波动对人类来说影响不小 发展新能源发展核能对自身环境也有好处,1
1527,415475,全球变暖是不是伪命题，康康两会提出的碳达峰和碳中和？,1
1528,415481,柴静们被外资收卖了，吃里扒外，太TM无耻，人不可貌相啊！,2
1529,415484,否定她，但不要否定雾霾治理。前几年的空气污染那是切肤之痛。穹顶之下，当时为什么火，就是当时人们关心雾霾，好多城市都把 PM2.5作为环境治理的关键指标。全国上下共同努力，这天越来越蓝。她说什么不重要，我们要继续环境保护。,1
1530,415485,大家想清楚，这不是私人采访，更不是直播，里面的每一句话每一个镜头都是央视放出来的。我不知道柴静是谁，苍穹之下也只是听说过，这张脸也挺熟。但是央视放出来的东西我觉得至少不会有大问题。,1
1531,415486,以国别算想想就有多扯，你14人口的能和几千万人口的按国别算？他们怎么不跟安道尔，梵蒂冈这些也按国别算呢？,3
1532,415498,视野开阔了，然后呢？发现她确实是个英雄！,1
1533,415513,所以说有时候不要只看表象、透过现象看本质、看他做了什么、好的皮囊不等同于她的思想、世间万物都是如此、一样的道理,4
1534,415523,人类应该放下意识形态和发展道路的争议，根据环境保护发展变化的客观规律，来决定减排措施。起初，没有人在意这一场灾难，这不过是一场山火、一次旱灾、一个物种的灭绝、一座城市的消失，直到这场灾难和每个人息息相关。——流浪地球,1
1535,415534,突然想起是哪一年有条新闻，说柴静去美国生孩子当时还觉得可能人家需要更好的医疗条件，更好的福利待遇，现在怎么觉得不太对劲,2
1536,415551,被她忽悠的懵懂少年不少，包括我，披着知性、环保的大虎皮，现在想想她好恶心啊，吐?,2
1537,415552,只听说过柴静吐槽中国雾霾严重，其他倒没什么特殊感觉，毕竟也是在老一辈熏陶下，从家里有电视，每天都会准时准点看七点的新闻联播，爱国氛围下长大的,3
1538,415563,全球变暖不一定是伪命题，别太绝对，我们现在就处于一个间冰期的回暖中，所以温度逐年增加也是事实，只是无法提出确切事实证据证明和人类活动有多少关系，原视频丁院士也没有否定这个，也承认我们是碳排放大国，他否定的是以西方为首的不公平气候协议，这是两回事,1
1539,415093,其实丁院士那个说法也比较鸡贼，因为碳排放有些是固定排放，均摊到平均碳排放是占便宜了的，不过这种根本到发展权上的问题本来就不能实质退让。,3
1540,415097,我想说的是保护自然环境是每个人的责任。  如果你家天天生活在雾霾区你还能说出我为中国13亿人经济发展吸雾霾的话   你再标榜啥啥啥。其实就是一群既得利益者的屁话 和欧美没什么区别。记得发展可以。但是发展带来的问题需要解决。带来的损失需要补偿。一群人带着鄙弃的眼神吐槽某个地方污染严重经济结构落后。你们的嘴脸和欧美的那些既得利益者是否有所区别。,1
1541,415139,突然明白当年“柴犬”当年那部纪录片为什么光速被下架了，当时年少觉得保护环境挺应该的啊，后来看了各种思想碰撞，突然理解这个保护环境要有合理的条件。哈，真是可怕的事情,3
1542,415146,我们川宝都说了，全球变暖就是扯淡,2
1543,415160,中国人是不是人？评论区那么多人自己过的好，就开始想要体面了，可那些还在苦苦挣扎的人民呢，你看过他们一眼吗？你配谈环境吗？,3
1544,415170,只是比较偏激，早期思想刚开始还是挺好的，后面不知道受什么刺激，跑偏了。早先的时候我也是听人家柴静说雾霾才渐渐意识到确实环境越来越差了，那个时候雾霾是真的严重，有勇士敢站出来是好事，但是不顾国情，过度偏激，走了极端。道走偏了，也走窄了，但是各位站在高处批判的人们又有什么资格去指责她呢？,3
1545,415177,up三分钟处关于碳排放量的言论暴露了自己其实什么也不懂，恰烂饭罢了,1
1546,415182,我不能接受柴静被封杀，我记得他曾经为了戒网所里可怜的孩子勇敢发声，犀利对线杨永信，我觉得她可能有别的想法并不是舔西方吧，但愿,3
1547,415216,柴。。。。柴犬,2
1548,415218,跟随西方“文明自由世界”的脚步让这些人有了无上的优越感，自以为是道德标杆！,2
1549,415220,记得柴静整苍穹之下前给人印象最深的就是采访杨永信那个网瘾戒所了吧，因为很早披露杨永信这没人性的玩意我还挺喜欢的，为什么会去整苍穹之下这种烂活,2
1550,415227,不用人云亦云跟风话题，2015年柴静穹顶之下拍完后没过多久，国家层面上就开始关煤矿降产能，整治排放不达标的工厂，限制传统能源牌照，激励新能源汽车，在这一方面她起了很关键的推波助澜的作用。不管她的侧重点在哪里，结果上这几年的新鲜空气确实有她的功劳就足够了，,1
1551,415229,作为一个记者  一个访问者  他这样的提问  更能让观众理解事情的真相！不要随随便便的扣帽子，不知道作者安的什么心！也许这样更能吸引粉丝，有流量！但是，以后谁还能说出真相哪？毕竟  柴静的苍穹之下  让更多的国人知道了雾霾的危害！也让国家引起重视！,1
1552,415250,带着批判性思维讨论问题即可，评论弹幕区里扣帽子喊打喊杀的人，真的大可不必。柴静的数据准确与否可以考证反驳，从正面角度看，柴静的纪录片在当时是唤起了非常多人的环保意识，这是值得肯定的，up主是否有断章取义之嫌？希望不要为了流量而当复读机,1
1553,415256,up主，蔡静=公知，高晓松=公知但我接触做传媒行业的人都说，被采访人都是了解采访内容的，记者的问题也是台里准备好的双方会提前背好台词，那么柴静是临时发挥的提问吗如果是临场发挥为啥这种会播出来?还是说媒体在遛观众呢，这事太多问题了,4
1554,415261,来个人给我解释一下，什么是“公知”，up算不算“公知”。,4
1555,415263,虽然但是，up主的视频其实也太过煽动化了,3
1556,415272,我觉得是央视授意柴静这么问吧，不然怎么可能播出呢？别老拿这个来刷，up主,1
1557,415275,别乱扣帽子，一个记者妄图驳倒院士？只不过问题尖锐一点，这是记者常用的提问方式，也是为了采访精彩，柴静不提出来，院士怎么回答，可以理解为这些都是给院士做球,1
1558,415282,现在想想，早在哥本哈根气候大会开幕之前欧美就开始了一系列骚操作，一系列游行抗议，会场前还有人立了冰雕，灾难片《2012》也是在开会前上映的。真是煞费苦心！,2
1559,415345,这货我不知道叫什么，不过她拍的那个什么女儿每天带口罩生活我印象很深，为什么，因为感觉太他么做作了，说的好像北京过不下去一样，吸一口就得死那种。,2
1560,415362,我只知道地球正在进入下一个冰期，太阳冷却，全球气温会在未来骤降5～10度，应该加大二氧化碳这一类温室气体排放量才对，否则北方庄稼会因为气温减产,2
1561,415400,当时确实污染环境的脏活累活我们都干  但是谁不想建个华尔街 硅谷  舒舒服服的赚钱。想想现实的难处,3
1562,415409,首先保护环境是没错的，但是我们不能按照西方那套只能遵守国内自己制定保护环境的方式！,3
1563,415410,我是中国人，我无条件维护我们国家的利益，任何诋毁我们家园的人都是我们的敌人，,4
1564,415412,他们想用一纸碳排放协议来闲置别的国家的发展我该说他们天真呢还是蠢呢？,3
1565,415424,地球可不需要人来拯救，保护环境只是在救人类自己。就是把全世界的核武器都炸了，地球也不会爆炸的。,1
